联想 S860 2
联想 S860e 8
联想 S868t 53
联想 S870e 3
联想 S880 14
联想 S880i 16
联想 S890 57
联想 S898t 181
联想 S899t 10
联想 S90-e 3
联想 S90-t 52
联想 S90-u 7
联想 S920 59
联想 S930 11
联想 S938t 14
联想 S939 4
联想 S960 21
联想 TAB 2 A7-30 10
联想 TAB A10-80 1
联想 Tab2 A7-10F 6
联想 Tab2A7-20F 1
联想 VIBE P1 13
联想 VIBE X 20
联想 VIBE X2 93
联想 VIBE X2 Pro 1
联想 VIBE Z 36
联想 VIBE Z2 27
联想 Vibe Shot 34
联想 Vibe Z2 Pro 25
联想 YOGA Tablet 2 1
联想 YOGA Tablet B6000 8
联想 YOGA Tablet B8000 4
联想 a218t 7
联想 s820e 9
联想 乐檬3 7
联想 乐檬K3 377
联想 乐檬K3 Note 337
联想 乐檬K31 4
联想 乐檬X3 5
联想 联想S870e 1
联想 联想VIBE X2 4
联想 联想X2-AP 1
联想 联想黄金斗士S8 223
联想 设备品类为：平板 2
联想 黄金斗士A8 362
联想 黄金斗士Note8 71
联想 黄金斗士S8畅玩版 9
联想 黄金斗士青春版 10
至尊宝 L81 1
至尊宝 L82 9
至尊宝 LT416 12
至尊宝 LT988 9
艾优尼 U2 35
艾优尼 U3 60
艾优尼 i1 14
蓝魔 Mos1 6
蓝魔 R9 1
蓝魔 i9 2
虾米 M4S 2
虾米 X6 3
虾米 Z5 4
西米 R5s plus 20
西门子 Gigaset ME 1
语信 T22 3
语信 T50 11
语信 T55 3
语信 小辣椒 3 6
语信 小辣椒 4 10
语信 小辣椒 5 4
语信 小辣椒 6 11
语信 小辣椒 7 6
语信 小辣椒 9 2
语信 小辣椒 M2 34
语信 小辣椒 M3 11
语信 小辣椒 X3 13
语信 小辣椒5 Pro 2
语信 小辣椒S1 9
语信 小辣椒X4 2
语信 小辣椒X5 1
语信 红辣椒 173
语信 红辣椒 X1 6
语信 红辣椒NX Plus 4
语信 红辣椒Note 51
语信 红辣椒Note3 4
语信 红辣椒XM 15
语信 红辣椒任性版 Plus 15
诺亚信 M15 16
诺亚信 M8 8
诺亚信 T918 1
诺基亚 N1 5
诺基亚 X 5
诺基亚 X2 20
诺基亚 XL 39
谷歌 Nexus 7 16
贝尔丰 BF A500 17
贝尔丰 BF T18 15
贝尔丰 BF T18 Plus 4
贝尔丰 T12 23
贝尔丰 T13 1
赛博宇华 SOP M3 2
邦华 A5 1
邦华 I6 1
邦华 TL1000 3
邦华 TL500 5
邦华 U1 2
邦华 U11 1
邦华 U2 1
邦华 U7 5
邦华 V100 1
邦华 V2 2
邦华 V70 4
邦华 V9 5
邦华 V95 4
邦华 V95 Pro 1
酷比 A690 1
酷比 H1 15
酷比 H1S 3
酷比 H2 10
酷比 H3 9
酷比 H5 2
酷比 H6 4
酷比 H7 2
酷比 M1 33
酷比 M100 3
酷比 M1L 1
酷比 M3 1
酷比 MAX3 13
酷比 MUSE 2
酷比 S1 16
酷比 S100 1
酷比 S2 18
酷比 S3 12
酷比 S5 5
酷比 S6 13
酷比 S7 1
酷比魔方 TALK 7X八核 1
酷比魔方 TALK 7X四核 71
酷比魔方 TALK 9X 16
酷比魔方 U25GT 3
酷比魔方 U51GT-W 50
酷比魔方 U55GT 9
酷比魔方 U59GT 2
酷派 5200 2
酷派 5200S 12
酷派 5216D 15
酷派 5216s 5
酷派 5217 16
酷派 5218S 4
酷派 5219 16
酷派 5261 3
酷派 5263 54
酷派 5263S 12
酷派 5310 4
酷派 5311 16
酷派 5313S 3
酷派 5315 1
酷派 5316 21
酷派 5360 32
酷派 5832 5
酷派 5860A 2
酷派 5860S 11
酷派 5872 8
酷派 5876 9
酷派 5879 4
酷派 5890 65
酷派 5891 71
酷派 5891Q 59
酷派 5892 79
酷派 5930 17
酷派 5950 85
酷派 5951 78
酷派 5956 11
酷派 7019 3
酷派 7060 8
酷派 7060S 1
酷派 7061 5
酷派 7105 10
酷派 7230 3
酷派 7231 22
酷派 7235 25
酷派 7236 13
酷派 7251 10
酷派 7260 8
酷派 7268 21
酷派 7269 50
酷派 7270 69
酷派 7270-W00 28
酷派 7275 5
酷派 7295 122
酷派 7295+ 70
酷派 7295A青春版 48
酷派 7295C 179
酷派 7296 167
酷派 7296S 17
酷派 7298D 34
酷派 7320 22
酷派 7372 13
酷派 7605 6
酷派 7620l 76
酷派 8012 1
酷派 8017 18
酷派 8017-T00 34
酷派 8021 16
酷派 8029 10
酷派 8056 16
酷派 8060 2
酷派 8070 4
酷派 8076 2
酷派 8076D 22
酷派 8079 26
酷派 8085 49
酷派 8085n 12
酷派 8085q 11
酷派 8089 46
酷派 8105 13
酷派 8122 28
酷派 8150 8
酷派 8150D 4
酷派 8185 9
酷派 8190 21
酷派 8190Q 71
酷派 8195 13
酷派 8198T 56
酷派 8295 22
酷派 8295M 20
酷派 8295c 13
酷派 8702 79
酷派 8702D 33
酷派 8705 139
酷派 8707 14
酷派 8712 43
酷派 8712S 3
酷派 8713 35
酷派 8715 9
酷派 8717 9
酷派 8720 48
酷派 8720L 397
酷派 8721 19
酷派 8722 3
酷派 8729 115
酷派 8730L 143
酷派 8732 14
酷派 8736 4
酷派 8750 47
酷派 9150 3
酷派 9190l 137
酷派 9976A 45
酷派 9976D 6
酷派 F2 1178
酷派 K1 50
酷派 S6 40
酷派 S6-NT1 4
酷派 T1 64
酷派 Y1 34
酷派 Y60-C1 15
酷派 Y70-C 22
酷派 Y80D 91
酷派 ivvi K1 mini 41
酷派 ivvi S6 3
酷派 ivvi 小i 61
酷派 ivvi 小i Plus 1
酷派 ivvi 小骨Pro 14
酷派 全魔王手机 2
酷派 大神1s 23
酷派 大神F1 1042
酷派 大神F1Plus 422
酷派 大神F2 391
酷派 大神F2全高清版 174
酷派 大神Note 135
酷派 大神Note3 329
酷派 大神X7 100
酷派 大观4 12
酷派 大观铂顿 3
酷派 旋影90w 9
酷派 春雷HD 48
酷派 炫影S+ 42
酷派 锋尚 238
酷派 锋尚2 20
酷派 锋尚Air 7
酷派 锋尚Max 32
酷派 锋尚Pro 112
酷派 锋尚mini 1
酷珀 L128 11
酷珀 L168 8
酷珀 L7 17
酷珀 L8 16
金星数码 T9003 7
金立 E3 54
金立 E5 44
金立 E6 47
金立 E6T 31
金立 E7 36
金立 E8 9
金立 ELIFE E3T 79
金立 ELIFE E6 mini 33
金立 ELIFE E7 Mini 18
金立 ELIFE S5.5 215
金立 F103 300
金立 F103S 19
金立 F105 11
金立 F301 67
金立 F303 30
金立 GN100 13
金立 GN105 7
金立 GN106 7
金立 GN108 2
金立 GN128 10
金立 GN135 5
金立 GN137 56
金立 GN139 18
金立 GN150 24
金立 GN151 133
金立 GN152 22
金立 GN168t 1
金立 GN180 9
金立 GN305 8
金立 GN5001S 8
金立 GN5002 3
金立 GN700T 30
金立 GN700W 28
金立 GN705 3
金立 GN705T 25
金立 GN706L 42
金立 GN708T 26
金立 GN708W 36
金立 GN715 22
金立 GN800 8
金立 GN810 13
金立 GN878 10
金立 GN9002 54
金立 GN9004 4
金立 M3 34
金立 M3S 4
金立 M5 103
金立 M5 Plus 30
金立 S5.1 129
金立 S5.1Pro 36
金立 S5.5L 134
金立 S6 86
金立 S7 176
金立 V182 55
金立 V183 33
金立 V185 67
金立 V188 28
金立 V188S 33
金立 W800 17
金立 X805 66
金立 X817 28
金立 天鉴T1 12
金立 天鉴W808 3
金立 天鉴W900 15
金立 天鉴W900S 6
金立 金钢 43
金立 风华3 10
锤子 T1 244
锤子 T2 10
锤子 坚果手机 281
长虹 A100 1
长虹 C03 3
长虹 N1 2
长虹 T03锋至版 3
长虹 T11 1
长虹 X5 4
长虹 X6 1
长虹 X9 1
长虹 Z9 2
青橙 N1-Y 27
青橙 N2 8
青橙 voga v1 3
青葱 metal 标准版 17
飞利浦 V526 2
飞利浦 W6618 4
飞秒 T9 2
首云 P1 7
魅族 M030 24
魅族 M031 22
魅族 M032 64
魅族 M9 20
魅族 MX2 914
魅族 MX3 1751
魅族 MX4 1599
魅族 MX4 Pro 825
魅族 MX5 876
魅族 PRO5 166
魅族 魅蓝 417
魅族 魅蓝2 831
魅族 魅蓝NOTE 2134
魅族 魅蓝Note 2 1732
魅族 魅蓝Note3 1
魅族 魅蓝metal 477
鲜米 S970 1
鲜米 s800 2
黑米 A1 67
黑米 A5 19
